Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Narvarte;2;1;0;70;7350.0;245.0;0.0
Departamento;Santa Fe;2;2;1;86;9275.0;5309.5;959.0
Departamento;Santa Fe;3;2;1;110;9800.0;4172.0;0.0
Departamento;Narvarte;3;1;0;80;5600.0;1575.0;0.0
Departamento;San Miguel Chapultepec;2;1;0;70;5950.0;2905.0;0.0
Departamento;Narvarte;3;0;0;79;7350.0;2674.0;0.0
Departamento;Roma;2;1;0;100;10150.0;3083.5;451.5
Departamento;Del Valle;2;1;1;72;8750.0;2625.0;315.0
Departamento;Santa Fe;2;1;2;93;8750.0;4725.0;983.5
Departamento;Roma;3;1;0;95;8750.0;2894.5;588.0
Departamento;Santa Fe;2;1;2;80;8050.0;3332.0;0.0
Departamento;Narvarte;2;0;0;101;4900.0;2194.5;318.5
Departamento;Del Valle;3;0;0;130;9800.0;3202.5;465.5
Departamento;Narvarte;3;2;1;98;10500.0;4938.5;637.0
Departamento;Narvarte;3;0;0;105;6300.0;2660.0;448.0
Departamento;Santa Fe;3;1;1;90;10500.0;3500.0;700.0
Departamento;Nativitas;2;1;0;75;4550.0;1715.0;0.0
Departamento;Narvarte;2;0;0;80;5600.0;777.0;87.5
Departamento;Narvarte;3;1;1;80;10150.0;3867.5;0.0
Departamento;Narvarte;3;1;1;85;7000.0;4585.0;329.0
Departamento;Peralvillo;3;1;1;76;5075.0;2380.0;332.5
Departamento;Santa Fe;2;1;2;85;8750.0;7000.0;10850.0
Departamento;Nativitas;2;0;1;76;5600.0;2450.0;0.0
Departamento;Narvarte;2;1;1;70;5950.0;2037.0;63.0
Departamento;Santa Fe;3;1;1;73;7350.0;2170.0;0.0
Departamento;Narvarte;2;0;0;102;7000.0;2450.0;0.0
Departamento;Narvarte;3;1;0;91;7000.0;3104.5;427.0
Departamento;Nueva Santa María;2;1;0;70;4200.0;1505.0;73.5
Departamento;Santa Fe;2;1;2;83;8365.0;5355.0;966.0
Departamento;Ciudad de los Deportes;2;1;0;74;2100.0;875.0;56.0
Departamento;Centro Histórico;3;0;0;90;7350.0;1925.0;175.0
Departamento;Santa Fe;3;2;1;140;9450.0;5600.0;15750.0
Departamento;Arboledas;2;1;0;70;4200.0;1750.0;0.0
Departamento;Condesa;3;1;0;110;9975.0;5250.0;595.0
Departamento;Santa Fe;2;2;1;107;10150.0;4364.5;9821.0
Departamento;Condesa;2;0;1;130;10150.0;4900.0;665.0
Departamento;Condesa;3;0;0;110;10500.0;2625.0;595.0
Departamento;Narvarte;3;1;1;98;8400.0;2310.0;395.5
Departamento;Coyoacán;1;0;0;85;7000.0;2117.5;630.0
Departamento;Napoles;2;0;0;75;9100.0;3073.0;0.0
Departamento;Condesa;3;1;0;100;8750.0;4214.0;0.0
Departamento;Santa Fe;4;2;1;158;8750.0;5677.0;1414.0
Departamento;San Miguel Chapultepec;2;2;0;90;7350.0;1050.0;329.0
Departamento;Del Valle;2;1;0;75;7000.0;3132.5;374.5
Departamento;Narvarte;2;1;0;74;5600.0;3010.0;290.5
Departamento;Roma;2;1;1;103;10325.0;3591.0;752.5
Departamento;Santa Fe;2;1;1;90;8575.0;4914.0;9866.5
Departamento;Narvarte;2;1;1;84;6300.0;2852.5;374.5
Departamento;Condesa;2;0;0;75;9800.0;4200.0;315.0
Departamento;Santa Fe;1;1;0;70;6650.0;3850.0;5075.0
Departamento;Del Valle;2;0;0;84;8050.0;3514.0;0.0
Departamento;Santa Fe;2;1;1;70;9800.0;3395.0;245.0
Departamento;Narvarte;3;1;1;98;8400.0;2880.5;605.5
Departamento;Santa Fe;2;1;1;77;6475.0;3713.5;0.0
Departamento;Condesa;2;0;0;80;7000.0;3150.0;5194.0
Departamento;Condesa;2;0;0;101;10115.0;4305.0;525.0
Departamento;Santa Fe;2;1;1;99;8400.0;5400.5;1183.0
Departamento;San Miguel Chapultepec;2;0;0;70;5600.0;2128.0;0.0
Departamento;Narvarte;2;1;1;82;5250.0;2625.0;231.0
Departamento;Narvarte;2;1;0;75;5950.0;3080.0;420.0
Departamento;Narvarte;3;1;0;193;5950.0;2975.0;406.0
Departamento;Santa Fe;2;1;1;80;8750.0;4686.5;654.5
Departamento;San Miguel Chapultepec;2;1;0;80;5600.0;2205.0;227.5
Departamento;Santa Fe;3;2;1;106;8750.0;6202.0;871.5
Departamento;San Pedro de los Pinos;2;0;0;70;8400.0;2450.0;602.0
Departamento;Santa Fe;1;1;1;109;10500.0;5250.0;8011.5
Departamento;Condesa;2;0;0;70;7700.0;2555.0;518.0
Departamento;Peralvillo;2;1;0;75;2800.0;1697.5;0.0
Departamento;Narvarte;3;1;1;150;10500.0;5523.0;630.0
Departamento;Narvarte;2;0;0;95;4550.0;2380.0;451.5
Departamento;Santa Fe;3;1;1;120;10150.0;7525.0;1358.0
Departamento;Narvarte;2;1;2;121;8050.0;3500.0;0.0
Departamento;Santa Fe;2;1;1;72;6300.0;3122.0;654.5
Departamento;San Miguel Chapultepec;2;1;0;72;5250.0;1575.0;315.0
Departamento;Condesa;2;0;0;70;5250.0;1785.0;0.0
Departamento;Narvarte;3;0;0;116;7000.0;2555.0;4060.0
Departamento;San Rafael;3;0;1;85;5950.0;1330.0;122.5
Departamento;Santa Fe;2;1;1;70;7000.0;4305.0;945.0
Departamento;Juárez;2;0;0;70;7700.0;2100.0;315.0
Departamento;Condesa;2;0;0;73;8050.0;2450.0;0.0
Departamento;Santa Fe;2;1;1;80;8750.0;3500.0;420.0
Departamento;Santa Fe;2;1;1;93;8925.0;3465.0;595.0
Departamento;Napoles;3;1;0;79;10500.0;4725.0;700.0
Departamento;Narvarte;2;0;0;70;4550.0;1470.0;87.5
Departamento;Santa Fe;2;1;1;73;7000.0;3101.0;0.0
Departamento;Santa Fe;1;1;1;82;7700.0;4917.5;84.0
Departamento;Santa Fe;2;1;1;78;7350.0;4725.0;490.0
Departamento;Polanco;3;1;1;110;10500.0;3972.5;840.0
Departamento;Del Valle;2;0;0;74;8050.0;2072.0;350.0
Departamento;Condesa;3;1;0;105;8750.0;4900.0;770.0
Departamento;Narvarte;3;0;0;86;8750.0;1963.5;395.5
Departamento;Santa Fe;3;0;1;86;5600.0;3248.0;878.5
Departamento;Roma Norte;3;0;0;86;5600.0;1225.0;0.0
Departamento;Narvarte;3;1;2;116;8750.0;3150.0;770.0
Departamento;Peralvillo;2;1;1;70;5425.0;1750.0;0.0
Departamento;Santa Fe;2;1;1;70;6125.0;2222.5;45.5
Departamento;Coyoacán;2;1;0;100;9800.0;2852.5;854.0
Departamento;Narvarte;2;0;0;70;5250.0;3066.0;339.5
Departamento;Santa Fe;2;1;1;98;10150.0;3780.0;0.0
Departamento;Santa Fe;2;1;1;72;7700.0;4865.0;420.0
Departamento;Atlampa;2;1;0;82;5775.0;763.0;0.0
Departamento;Santa Fe;2;1;1;74;8050.0;4725.0;0.0
Departamento;Roma Norte;3;0;0;86;6300.0;1855.0;266.0
Departamento;Condesa;2;0;0;85;10500.0;3458.0;371.0
Departamento;Narvarte;2;0;0;74;4200.0;2789.5;0.0
Departamento;Narvarte;2;0;0;70;7000.0;2450.0;280.0
Departamento;Polanco;2;2;1;75;10150.0;4980.5;679.0
Departamento;Narvarte;2;1;1;73;6300.0;3157.0;0.0
Departamento;Narvarte;4;1;1;140;9450.0;4294.5;1004.5
Departamento;Roma;3;1;1;130;10500.0;3850.0;665.0
Departamento;Condesa;2;0;0;70;8750.0;4116.0;0.0
Departamento;Condesa;2;0;0;75;7700.0;1960.0;3500.0
Departamento;Santa Fe;2;1;1;70;5600.0;3360.0;0.0
Departamento;San Miguel Chapultepec;2;2;1;70;4550.0;2275.0;73.5
Departamento;Roma;3;0;1;91;8050.0;1067.5;581.0
Departamento;Santa Fe;3;1;1;110;9450.0;5950.0;980.0
Departamento;Roma;1;0;0;70;5425.0;1120.0;315.0
Departamento;San Pedro de los Pinos;2;0;0;70;7350.0;2170.0;350.0
Departamento;Narvarte;2;1;1;80;10500.0;2625.0;486.5
Departamento;Roma;2;1;1;76;10325.0;3307.5;546.0
Departamento;Santa Fe;3;1;1;90;8575.0;5131.0;581.0
Departamento;Santa Fe;3;2;1;74;8750.0;2177.0;224.0
Departamento;San Miguel Chapultepec;2;1;0;120;7700.0;1365.0;700.0
Departamento;Narvarte;2;1;1;78;8050.0;1960.0;287.0
Departamento;Santa Fe;2;1;1;78;8050.0;3307.5;455.0
Departamento;Santa Fe;2;1;2;86;9800.0;4900.0;875.0
Departamento;Santa Fe;1;1;0;75;7700.0;4060.0;1165.5
Departamento;Peralvillo;3;1;1;75;5250.0;2065.0;0.0
Departamento;Santa Fe;2;1;2;88;8225.0;5110.0;7766.5
Departamento;Condesa;2;2;1;86;9800.0;2289.0;945.0
Departamento;Santa Fe;3;2;1;70;5950.0;2975.0;385.0
Departamento;Santa Fe;2;1;1;74;8750.0;2786.0;777.0
Departamento;San Ángel;2;0;0;80;9450.0;2450.0;455.0
Departamento;San Miguel Chapultepec;2;0;0;71;3150.0;1680.0;0.0
Departamento;Santa Fe;2;1;1;84;8050.0;4375.0;710.5
Departamento;Santa Fe;2;1;1;70;5950.0;4025.0;6646.5
Departamento;Santa Fe;2;1;2;84;8750.0;5285.0;976.5
Departamento;Narvarte;2;1;1;70;5600.0;2800.0;0.0
Departamento;San Miguel Chapultepec;2;1;0;70;4900.0;2520.0;280.0
Departamento;Narvarte;3;1;1;125;8750.0;3850.0;700.0
Departamento;Narvarte;2;0;0;83;6300.0;1946.0;283.5
Departamento;San Miguel Chapultepec;2;1;1;80;5250.0;3080.0;322.0
Departamento;Del Valle;2;0;0;80;9100.0;2964.5;332.5
Departamento;Santa Fe;2;1;0;70;7700.0;4438.0;556.5
Departamento;Narvarte;2;1;1;100;7700.0;3115.0;0.0
Departamento;Condesa;2;0;0;70;8050.0;2590.0;0.0
Departamento;Roma;2;0;0;90;10500.0;3185.0;490.0
Departamento;Santa Fe;3;2;1;115;9450.0;5890.5;917.0
Departamento;Roma;1;1;0;70;10325.0;2625.0;315.0
Departamento;Santa Fe;3;2;1;200;10500.0;6139.0;1739.5
Departamento;Villa de Cortés;3;1;0;85;4200.0;1400.0;0.0
Departamento;Narvarte;3;0;0;85;6650.0;2450.0;262.5
Departamento;Roma;2;1;0;85;9450.0;2747.5;420.0
Departamento;Santa Fe;3;2;1;140;10500.0;4907.0;0.0
Departamento;Reforma Política;2;0;0;83;3500.0;875.0;87.5
Departamento;La Florida;1;0;0;75;3850.0;2187.5;49.0
Departamento;El Contadero;2;1;0;75;7700.0;1400.0;416.5
Departamento;Condesa;3;0;0;100;10500.0;3150.0;0.0
Departamento;Santa Fe;3;1;1;120;10150.0;5600.0;1085.0
Departamento;Mixcoac;2;0;0;84;2975.0;276.5;0.0
Departamento;Santa Fe;3;1;1;120;10150.0;7665.0;0.0
Departamento;Coyoacán;2;0;0;80;10500.0;2345.0;661.5
Departamento;Santa Fe;2;1;1;100;10150.0;6062.0;812.0
Departamento;Santa Fe;2;1;1;95;5950.0;5180.0;0.0
Departamento;Narvarte;2;1;0;81;5425.0;2100.0;304.5
Departamento;Condesa;2;1;0;107;9800.0;2352.0;77.0
Departamento;Narvarte;2;1;0;88;4200.0;2240.0;0.0
Departamento;Ciudad de los Deportes;2;2;1;165;3500.0;3850.0;6699.0
Departamento;Narvarte;3;1;0;94;7000.0;2436.0;332.5
Departamento;Juárez;2;0;0;85;5950.0;1470.0;539.0
Departamento;San Pedro de los Pinos;3;1;1;100;10500.0;3969.0;630.0
Departamento;Narvarte;2;0;0;80;4900.0;2975.0;0.0
Departamento;Polanco;3;1;0;84;8050.0;2408.0;567.0
Departamento;La Virgen;3;1;0;73;3850.0;1820.0;52.5
Departamento;Narvarte;3;1;1;86;9275.0;2520.0;560.0
Departamento;Santa Fe;1;2;1;70;5775.0;3465.0;780.5
Departamento;Roma;3;1;1;110;9800.0;3500.0;0.0
Departamento;San Miguel Chapultepec;2;1;0;85;4900.0;2450.0;0.0
Departamento;Santa Fe;2;1;1;70;5250.0;2884.0;259.0
Departamento;Santa Fe;2;1;1;70;5950.0;2782.5;602.0
Departamento;Nueva Santa María;2;1;0;80;4200.0;1610.0;56.0
Departamento;Santa Fe;3;0;0;88;9450.0;1225.0;35.0
Departamento;Del Valle;3;0;1;115;8750.0;1365.0;203.0
Departamento;Nativitas;3;1;1;110;5600.0;1190.0;0.0
Departamento;Del Valle;3;0;0;70;3150.0;630.0;0.0
Departamento;Santa Fe;3;2;2;89;8750.0;3325.0;0.0
Departamento;Condesa;2;0;0;110;8050.0;4494.0;588.0
Departamento;Villa de Cortés;3;0;1;110;2975.0;3220.0;0.0
Departamento;Roma;2;0;0;70;6825.0;2877.0;336.0
Departamento;Santa Fe;3;2;1;114;10500.0;5740.0;0.0
Departamento;Condesa;2;1;1;78;8750.0;2534.0;735.0
Departamento;Narvarte;3;1;0;70;7350.0;2100.0;0.0
Departamento;Juárez;2;1;1;75;7350.0;2537.5;483.0
Departamento;Narvarte;3;2;1;97;8050.0;3045.0;0.0
Departamento;Santa Fe;3;1;1;86;7000.0;2975.0;420.0
Departamento;Santa Fe;1;1;0;70;7000.0;3521.0;560.0
Departamento;Centro Histórico;2;0;0;80;7350.0;2030.0;77.0
Departamento;Condesa;2;0;1;98;9450.0;3010.0;385.0
Departamento;Condesa;2;0;0;78;10500.0;2275.0;0.0
Departamento;Santa Fe;2;1;1;100;9275.0;5355.0;980.0
Departamento;Santa Fe;2;1;1;102;10150.0;4970.0;1015.0
Departamento;Narvarte;3;1;0;150;5600.0;2275.0;315.0
Departamento;Condesa;3;0;0;85;10150.0;3500.0;560.0
Departamento;Santa Fe;4;2;1;158;8750.0;5677.0;1417.5
Departamento;Roma;2;1;1;90;9100.0;3150.0;0.0
Departamento;Santa Fe;3;2;1;98;8925.0;4235.0;367.5
Departamento;Condesa;2;1;1;105;9800.0;2572.5;0.0
Departamento;Santa Fe;2;1;1;94;7175.0;5460.0;759.5
Departamento;Condesa;2;0;0;75;9100.0;4200.0;315.0
Departamento;Narvarte;3;0;0;90;6996.5;2100.0;0.0
Departamento;Narvarte;3;1;1;140;9800.0;4410.0;0.0
Departamento;San Rafael;2;0;0;80;4550.0;2418.5;231.0
Departamento;Narvarte;2;0;0;73;6300.0;1925.0;0.0
Departamento;Narvarte;2;1;0;91;5950.0;2310.0;500.5
Departamento;Ciudad de los Deportes;4;2;3;245;9450.0;4830.0;507.5
Departamento;Condesa;3;0;0;100;7700.0;3545.5;749.0
Departamento;Narvarte;3;2;1;130;10500.0;4550.0;717.5
Departamento;Lomas de Chapultepec;3;0;0;93;9800.0;3934.0;0.0
Departamento;Condesa;2;0;0;75;9450.0;2030.0;626.5
Departamento;Condesa;3;0;0;100;8750.0;3150.0;731.5
Departamento;Narvarte;3;0;0;95;5600.0;2789.5;0.0
Departamento;Santa Fe;3;2;1;180;10500.0;4025.0;0.0
Departamento;Del Valle;2;0;0;80;9100.0;2975.0;0.0
Departamento;Del Valle;3;1;0;96;10500.0;3010.0;511.0
Departamento;Narvarte;3;1;0;100;7000.0;3500.0;343.0
Departamento;Condesa;2;1;0;97;7700.0;5180.0;630.0
Departamento;Santa Fe;3;2;1;91;10500.0;3500.0;518.0
Departamento;Santa Fe;2;1;1;102;8750.0;5075.0;889.0
Departamento;Del Valle;2;1;0;74;8750.0;2338.0;343.0
Departamento;Nueva Santa María;3;1;1;79;4550.0;2352.0;402.5
Departamento;La Condesa;2;0;0;112;8050.0;2415.0;0.0
Departamento;San Rafael;3;0;0;70;4200.0;1225.0;70.0
Departamento;Roma;2;1;0;70;3500.0;997.5;0.0
Departamento;Santa Fe;2;1;1;90;10325.0;4725.0;906.5
Departamento;Condesa;3;0;0;103;8750.0;4707.5;791.0
Departamento;Santa Fe;3;1;1;80;8050.0;2100.0;304.5
Departamento;Santa Fe;2;1;1;70;9800.0;2625.0;560.0
Departamento;Narvarte;3;1;2;140;10150.0;770.0;637.0
Departamento;Santa Fe;2;1;1;72;5600.0;4060.0;266.0
Departamento;Juárez;3;0;1;97;9800.0;2492.0;556.5
Departamento;San Pedro de los Pinos;2;1;1;77;9100.0;3836.0;420.0
Departamento;San Miguel Chapultepec;2;1;1;80;4550.0;2450.0;231.0
Departamento;Del Valle;2;1;0;70;7700.0;2800.0;297.5
Departamento;San Miguel Chapultepec;2;1;1;85;7000.0;1578.5;350.0
Departamento;Santa Fe;4;2;1;200;9800.0;5950.0;875.0
Departamento;Condesa;3;0;0;127;8750.0;4077.5;0.0
Departamento;San Rafael;2;0;0;70;5250.0;980.0;0.0
Departamento;Condesa;2;1;0;80;10500.0;4200.0;682.5
Departamento;Narvarte;2;1;0;85;7000.0;2100.0;0.0
Departamento;Álvaro Obregón;3;1;0;90;4200.0;980.0;0.0
Departamento;Santa Fe;3;2;1;79;5250.0;4200.0;770.0
Departamento;Condesa;3;1;0;90;7700.0;4732.0;455.0
Departamento;Santa Fe;3;1;1;90;8750.0;5075.0;5250.0
Departamento;Santa Fe;2;1;1;80;7000.0;4242.0;682.5
Departamento;Santa Fe;2;1;1;106;9030.0;4200.0;850.5
Departamento;Narvarte;3;0;0;130;9660.0;875.0;80.5
Departamento;Condesa;3;0;0;108;8750.0;6352.5;938.0
Departamento;Santa Fe;2;1;1;84;8750.0;4959.5;630.0
Departamento;Narvarte;2;1;1;80;8400.0;2450.0;0.0
Departamento;Condesa;3;0;0;85;10500.0;5736.5;448.0
Departamento;Narvarte;2;1;1;73;7700.0;2275.0;4900.0
Departamento;Roma;2;1;0;81;9800.0;2625.0;2905.0
Departamento;Peralvillo;2;1;1;83;5075.0;1050.0;3598.0
Departamento;Condesa;2;0;0;75;10500.0;2310.0;0.0
Departamento;Santa Fe;2;2;1;100;10500.0;5670.0;1120.0
Departamento;Santa Fe;1;1;1;70;9800.0;2975.0;735.0
Departamento;Nativitas;2;1;1;85;5250.0;1032.5;0.0
Departamento;Santa Fe;2;1;1;94;7175.0;5330.5;0.0
Departamento;Narvarte;2;0;1;70;8750.0;1575.0;168.0
Departamento;Nueva Santa María;3;1;0;98;3850.0;2800.0;350.0
Departamento;Narvarte;2;0;1;70;6300.0;1225.0;332.5
Departamento;Narvarte;2;0;0;75;4550.0;3115.0;0.0
Departamento;Narvarte;3;0;0;110;7350.0;2870.0;385.0
Departamento;Narvarte;2;1;1;85;7700.0;3174.5;483.0
Departamento;Narvarte;2;1;0;73;7700.0;2450.0;0.0
Departamento;Narvarte;3;2;1;110;9450.0;3412.5;598.5
Departamento;Narvarte;2;1;0;78;5180.0;1750.0;2275.0
Departamento;Narvarte;3;1;1;90;7350.0;2975.0;437.5
Departamento;Narvarte;3;1;1;93;8050.0;3811.5;427.0
Departamento;Bosques de las Lomas;2;2;1;83;8050.0;5075.0;0.0
Departamento;San Miguel Chapultepec;3;2;0;142;8750.0;4998.0;0.0
Departamento;Narvarte;2;0;0;96;6300.0;2450.0;339.5
Departamento;Nativitas;3;2;1;98;6650.0;1400.0;0.0
Departamento;Condesa;2;0;0;70;6650.0;2450.0;528.5
Departamento;Roma;2;0;0;90;7000.0;1785.0;315.0
Departamento;Santa Fe;2;1;1;90;8050.0;3773.0;805.0
Departamento;Santa Fe;2;1;1;103;10500.0;6125.0;689.5
Departamento;Santa Fe;2;1;2;100;10500.0;10150.0;1750.0
Departamento;Condesa;2;0;0;107;9450.0;2100.0;493.5
Departamento;Narvarte;3;1;0;100;7000.0;1925.0;420.0
Departamento;Narvarte;3;0;1;100;10500.0;700.0;273.0
Departamento;Narvarte;2;1;0;88;7000.0;1697.5;346.5
Departamento;Roma;2;1;1;75;9800.0;3454.5;0.0
Departamento;Santa Fe;2;1;1;70;7700.0;5250.0;0.0
Departamento;Narvarte;2;0;0;70;7350.0;2450.0;0.0
Departamento;Nueva Santa María;2;1;1;176;3080.0;3150.0;535.5
Departamento;Santa Fe;4;2;1;140;10500.0;4907.0;0.0
Departamento;Santa Fe;4;3;2;290;8750.0;12775.0;2698.5
Departamento;San Rafael;2;1;0;71;3500.0;1260.0;87.5
Departamento;Nativitas;2;0;1;78;4550.0;1575.0;0.0
Departamento;Condesa;2;0;0;90;9100.0;2649.5;724.5
Departamento;Roma;2;1;1;70;9800.0;2467.5;4088.0
Departamento;San Jerónimo;2;1;1;86;9100.0;2502.5;0.0
Departamento;Santa Fe;2;1;1;88;8050.0;3325.0;896.0
Departamento;Centro Histórico;2;0;0;90;7350.0;1995.0;140.0
Departamento;Narvarte;3;2;1;84;8225.0;3325.0;3115.0
Departamento;Lomas de Chapultepec;1;1;0;82;6650.0;5950.0;1218.0
Departamento;Santa Fe;2;1;0;70;4025.0;2275.0;301.0
Departamento;Centro Histórico;2;0;0;76;5250.0;2446.5;808.5
Departamento;Santa Fe;2;2;1;72;5075.0;3412.5;584.5
Departamento;Narvarte;2;1;0;90;4550.0;2691.5;0.0
Departamento;Santa Fe;2;1;1;90;8400.0;4042.5;0.0
Departamento;Condesa;3;0;0;130;9800.0;4375.0;1102.5
Departamento;Santa Fe;2;1;1;100;6300.0;1848.0;668.5
Departamento;Del Valle;3;0;0;83;8050.0;3101.0;458.5
Departamento;Santa Fe;2;1;1;90;9800.0;4581.5;0.0
Departamento;Villa de Guadalupe;3;1;1;82;5600.0;2135.0;2975.0
Departamento;Del Valle;2;1;0;75;6650.0;2870.0;392.0
Departamento;Bosques de las Lomas;2;1;1;80;10500.0;9100.0;0.0
Departamento;San Jerónimo;2;1;0;87;7700.0;2520.0;595.0
Departamento;Santa Fe;2;1;1;78;9450.0;3115.0;8400.0
Departamento;Roma;2;1;1;84;8750.0;4900.0;700.0
Departamento;Santa Fe;3;2;1;140;8400.0;5600.0;15750.0
Departamento;Narvarte;3;1;0;115;8400.0;1834.0;385.0
Departamento;Roma;3;1;0;105;8750.0;3794.0;724.5
Departamento;Santa Fe;2;1;1;78;10500.0;10227.0;1225.0
Departamento;Condesa;1;0;0;150;10500.0;6125.0;752.5
Departamento;Narvarte;2;0;0;70;6300.0;3286.5;220.5
Departamento;Condesa;2;0;0;71;7700.0;2030.0;0.0
Departamento;Santa Fe;3;1;1;85;8400.0;3430.0;896.0
Departamento;Roma;2;0;1;85;10500.0;2450.0;507.5
Departamento;Coyoacán;2;0;0;100;9450.0;5530.0;630.0
Departamento;Santa Fe;2;1;1;75;10500.0;4200.0;700.0
Departamento;Nueva Santa María;2;1;0;92;3150.0;2310.0;325.5
Departamento;Las Águilas;3;2;1;161;5250.0;3150.0;9450.0
Departamento;Narvarte;3;0;1;85;5250.0;2670.5;479.5
Departamento;Condesa;3;0;0;100;10500.0;2275.0;0.0
Departamento;Juárez;3;1;1;94;10500.0;4294.5;0.0
Departamento;Narvarte;2;1;0;99;6300.0;2310.0;493.5
Departamento;Santa Fe;1;1;0;70;8750.0;3500.0;700.0
Departamento;Condesa;2;1;1;85;9100.0;2866.5;476.0
Departamento;Condesa;3;0;0;96;9100.0;1568.0;0.0
Departamento;Narvarte;2;0;0;70;5950.0;2415.0;280.0
Departamento;Narvarte;2;0;0;75;6300.0;2009.0;84.0
Departamento;Narvarte;3;1;0;100;7000.0;2800.0;0.0
Departamento;Santa Fe;2;2;1;84;8050.0;4578.0;749.0
Departamento;Peralvillo;3;1;1;90;4025.0;2929.5;406.0
Departamento;Narvarte;3;1;1;100;10500.0;3080.0;458.5
Departamento;El Contadero;3;2;1;120;7875.0;1578.5;889.0
Departamento;Santa Fe;3;1;1;85;6300.0;4200.0;0.0
Departamento;Del Valle;3;1;1;93;10500.0;3850.0;0.0
Departamento;Santa Fe;2;2;1;80;10500.0;4200.0;875.0
Departamento;Narvarte;2;0;0;84;5950.0;2415.0;0.0
Departamento;Santa Fe;2;1;1;77;10500.0;4725.0;630.0
Departamento;Condesa;2;0;0;90;8050.0;2702.0;668.5
Departamento;Tepalcatlalpan;3;1;1;100;4900.0;2117.5;0.0
Departamento;San Miguel Chapultepec;3;2;0;95;5600.0;2450.0;0.0
Departamento;Santa Fe;2;2;2;82;9100.0;6125.0;525.0
Departamento;La Condesa;2;0;0;74;7700.0;1904.0;283.5
Departamento;Condesa;2;0;1;108;8750.0;3570.0;0.0
Departamento;Villa Coapa;2;1;0;70;3500.0;525.0;472.5
Departamento;Santa Fe;3;1;1;70;7700.0;2152.5;280.0
Departamento;Narvarte;2;1;1;80;7700.0;3465.0;364.0
Departamento;Santa Fe;2;2;1;98;8750.0;6300.0;700.0
Departamento;Roma;3;1;0;105;9800.0;3710.0;353.5
Departamento;Santa Fe;2;1;1;80;7525.0;4644.5;0.0
Departamento;Condesa;3;1;0;100;8050.0;5078.5;868.0
Departamento;San Miguel Chapultepec;2;0;0;83;5950.0;910.0;283.5
Departamento;Santa Fe;2;1;1;100;9450.0;5250.0;980.0
Departamento;Narvarte;3;0;0;80;4550.0;1400.0;602.0
Departamento;Santa Fe;3;1;1;110;9800.0;9397.5;2558.5
Departamento;Del Valle;2;1;0;70;8400.0;2870.0;329.0
Departamento;Condesa;2;0;1;70;10150.0;2625.0;875.0
Departamento;Condesa;3;1;0;171;9100.0;5950.0;1347.5
Departamento;Condesa;3;0;0;90;7000.0;5950.0;6716.5
Departamento;Santa Fe;2;1;1;82;8050.0;4410.0;927.5
Departamento;Mixcoac;3;0;0;77;4900.0;1925.0;175.0
Departamento;Santa Fe;2;1;1;70;6125.0;4200.0;525.0
Departamento;Santa Fe;2;1;2;74;10500.0;6062.0;717.5
Departamento;San Miguel Chapultepec;2;1;0;70;5600.0;1974.0;84.0
Departamento;Napoles;2;0;0;84;9450.0;2520.0;5656.0
Departamento;Santa Fe;2;1;1;76;7000.0;3430.0;735.0
Departamento;Narvarte;3;1;1;84;8225.0;3150.0;0.0
Departamento;Nativitas;2;1;0;90;4585.0;770.0;112.0
Departamento;Del Valle;2;1;0;75;7700.0;3185.0;374.5
Departamento;Narvarte;3;1;1;110;5600.0;3150.0;5159.0
Departamento;Condesa;2;1;0;79;9800.0;2443.0;357.0
Departamento;San Miguel Chapultepec;2;1;0;70;5600.0;1865.5;84.0
Departamento;Polanco;2;1;1;85;8750.0;5250.0;360.5
Departamento;Juárez;2;1;0;71;7700.0;2537.5;381.5
Departamento;La Condesa;2;0;0;70;6650.0;2338.0;234.5
Departamento;Santa Fe;3;0;1;80;10500.0;4060.0;4550.0
Departamento;Santa Fe;2;1;1;70;8750.0;6650.0;1400.0
Departamento;Polanco;2;1;1;74;10500.0;3850.0;710.5
Departamento;Condesa;3;0;2;94;10500.0;3430.0;770.0
Departamento;Condesa;2;0;0;110;10500.0;2800.0;763.0
Departamento;San Rafael;2;1;1;80;5250.0;2100.0;0.0
Departamento;Napoles;2;0;1;75;9100.0;3073.0;0.0
Departamento;Narvarte;3;0;0;90;6300.0;1400.0;245.0
Departamento;Santa Fe;2;1;1;80;4900.0;4550.0;1400.0
Departamento;Lomas de Chapultepec;2;0;0;79;10500.0;2835.0;420.0
Departamento;Santa Fe;2;0;1;103;10500.0;6125.0;7000.0
Departamento;Narvarte;3;1;1;120;7000.0;3500.0;490.0
Departamento;Santa Fe;2;2;1;110;9450.0;6650.0;0.0
Departamento;Nueva Santa María;2;0;0;76;3500.0;595.0;59.5
Departamento;Narvarte;3;0;0;125;6300.0;2205.0;514.5
Departamento;Condesa;2;1;0;80;8050.0;2450.0;910.0
Departamento;Narvarte;2;1;0;88;4200.0;2240.0;0.0
Departamento;Santa Fe;2;1;1;70;8050.0;3325.0;3850.0
Departamento;Narvarte;3;0;0;80;4550.0;2618.0;262.5
Departamento;Santa Fe;2;1;1;98;10150.0;3780.0;945.0
Departamento;Condesa;3;0;1;100;7875.0;1470.0;175.0
Departamento;Narvarte;2;0;0;70;6650.0;875.0;210.0
Departamento;Juárez;2;0;1;71;7000.0;2537.5;0.0
